SourceFile,Module,Group1,Group2,Group3,Item,Group1Key,Group2Key,Group3Key,ItemKey
025_D365FO_UI_Menu_生産管理.csv,生産管理,調整,,,工順カード,"[""mainmenu"",""ProductionControl"",""Adjustments""]",,,工順カード
025_D365FO_UI_Menu_生産管理.csv,生産管理,調整,,,ジョブ カード,"[""mainmenu"",""ProductionControl"",""Adjustments""]",,,ジョブ カード
025_D365FO_UI_Menu_生産管理.csv,生産管理,調整,,,完了レポート,"[""mainmenu"",""ProductionControl"",""Adjustments""]",,,完了レポート
025_D365FO_UI_Menu_生産管理.csv,生産管理,調整,,,ピック仕訳帳の分配,"[""mainmenu"",""ProductionControl"",""Adjustments""]",,,ピック仕訳帳の分配
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,,,材料欠品リスト,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]",,,材料欠品リスト
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,,,バッチ オーダーの材料欠品リスト,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]",,,バッチ オーダーの材料欠品リスト
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,,,ジョブ リスト,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]",,,ジョブ リスト
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,生産,,生産の概要,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""Production""]",,生産の概要
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,生産,,バッチ オーダーの概要,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""Production""]",,バッチ オーダーの概要
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,生産,,生産の転記,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""Production""]",,生産の転記
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,生産,,バッチ オーダー転記,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""Production""]",,バッチ オーダー転記
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,生産,,工順トランザクション,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""Production""]",,工順トランザクション
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,生産,,関連工程レポート,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""Production""]",,関連工程レポート
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,生産,,製造オーダー レポート,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""Production""]",,製造オーダー レポート
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,生産,,現在の生産ジョブ レポート,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""Production""]",,現在の生産ジョブ レポート
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,生産,,ピッキング リスト レポート,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""Production""]",,ピッキング リスト レポート
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,生産,,工順カード レポート,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""Production""]",,工順カード レポート
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,生産,,ジョブ カード レポート,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""Production""]",,ジョブ カード レポート
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,生産,,工順ジョブ レポート,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""Production""]",,工順ジョブ レポート
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,製造実行,,作業登録,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""ManufacturingExecutionInquiries""]",,作業登録
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,製造実行,,登録履歴,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""ManufacturingExecutionInquiries""]",,登録履歴
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,製造実行,,転記済の登録,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""ManufacturingExecutionInquiries""]",,転記済の登録
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,製造実行,,作業登録アーカイブ,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""ManufacturingExecutionInquiries""]",,作業登録アーカイブ
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,リソース,,確保済能力,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""ResourcesInquiries""]",,確保済能力
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,リソース,,最大能力負荷のグラフィック表示,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""ResourcesInquiries""]",,最大能力負荷のグラフィック表示
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,リソース,,確保済能力 (レポート),"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""ResourcesInquiries""]",,確保済能力 (レポート)
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,仕掛品レポート,,仕掛材料,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""WorkinProcessReports""]",,仕掛材料
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,仕掛品レポート,,仕掛品,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""WorkinProcessReports""]",,仕掛品
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,仕掛品レポート,,処理中の間接原価,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""WorkinProcessReports""]",,処理中の間接原価
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,コスト分析レポート,,原価見積,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""CostAnalysisReports""]",,原価見積
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,コスト分析レポート,,バッチ原価見積および原価計算,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""CostAnalysisReports""]",,バッチ原価見積および原価計算
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,コスト分析レポート,,リーン生産フロー原価トランザクション,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""CostAnalysisReports""]",,リーン生産フロー原価トランザクション
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,コスト分析レポート,,リーン生産差異,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""CostAnalysisReports""]",,リーン生産差異
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,生産パフォーマンスの分析,,生産パフォーマンス,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""ProductionPerformanceAnalysis""]",,生産パフォーマンス
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,エンジニアリング変更管理,,エンジニアリング通知,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""EngineeringChangeInquiries""]",,エンジニアリング通知
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,電子バッチ レコード,,バッチ生産レコード,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""QMSElectronicBatchRecords""]",,バッチ生産レコード
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,電子バッチ レコード,,マスター製造レコード,"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""QMSElectronicBatchRecords""]",,マスター製造レコード
025_D365FO_UI_Menu_生産管理.csv,生産管理,照会およびレポート,電子バッチ レコード,,バッチ生産レポート (BPR),"[""mainmenu"",""ProductionControl"",""InquiriesAndReports""]","[""mainmenu"",""ProductionControl"",""InquiriesAndReports"",""QMSElectronicBatchRecords""]",,バッチ生産レポート (BPR)
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,スケジューリング,,工程のスケジューリング,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""Scheduling""]",,工程のスケジューリング
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,スケジューリング,,ジョブのスケジューリング,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""Scheduling""]",,ジョブのスケジューリング
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,倉庫にリリース,,BOM およびフォーミュラ明細行の自動リリース,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""Release""]",,BOM およびフォーミュラ明細行の自動リリース
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,製造オーダーの状態の更新,,見積,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""ProductionOrderStatusUpdate""]",,見積
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,製造オーダーの状態の更新,,リリース,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""ProductionOrderStatusUpdate""]",,リリース
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,製造オーダーの状態の更新,,開始,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""ProductionOrderStatusUpdate""]",,開始
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,製造オーダーの状態の更新,,完了レポート,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""ProductionOrderStatusUpdate""]",,完了レポート
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,製造オーダーの状態の更新,,終了,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""ProductionOrderStatusUpdate""]",,終了
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,製造オーダーの状態の更新,,状態のリセット,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""ProductionOrderStatusUpdate""]",,状態のリセット
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,製造オーダーの状態の更新,,ジョブの完了状態を元に戻す,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""ProductionOrderStatusUpdate""]",,ジョブの完了状態を元に戻す
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,製造オーダーの状態の更新,,製造オーダー BOM 品目の変更,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""ProductionOrderStatusUpdate""]",,製造オーダー BOM 品目の変更
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,製造オーダーの状態の更新,,製造オーダーの工順変更,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""ProductionOrderStatusUpdate""]",,製造オーダーの工順変更
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,かんばん数量計算,,かんばん数量計算ポリシー,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""KanbanQtyCalculation""]",,かんばん数量計算ポリシー
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,かんばん数量計算,,かんばん数量の計算,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""KanbanQtyCalculation""]",,かんばん数量の計算
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,かんばん数量計算,,かんばんルール,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""KanbanQtyCalculation""]",,かんばんルール
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,かんばん数量計算,,循環カード,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""KanbanQtyCalculation""]",,循環カード
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,かんばん作業のバッチ処理,,外注ドキュメント,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""KanbanJobBatchProcessing""]",,外注ドキュメント
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,かんばん作業のバッチ処理,,かんばんカードの印刷,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""KanbanJobBatchProcessing""]",,かんばんカードの印刷
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,かんばん作業のバッチ処理,,ペギング イベント処理,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""KanbanJobBatchProcessing""]",,ペギング イベント処理
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,クリーンアップ,,生産仕訳帳のクリーンアップ,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""CleanUp""]",,生産仕訳帳のクリーンアップ
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,クリーンアップ,,製造オーダーのクリーンアップ,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""CleanUp""]",,製造オーダーのクリーンアップ
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,クリーンアップ,,登録のクリーンアップ,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""CleanUp""]",,登録のクリーンアップ
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,クリーンアップ,,計画登録をアーカイブに保存,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""CleanUp""]",,計画登録をアーカイブに保存
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,クリーンアップ,,クライアント コンフィギュレーションのクリーンアップ,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""CleanUp""]",,クライアント コンフィギュレーションのクリーンアップ
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,原価の更新,,BOM 価格計算,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""UpdateCosts""]",,BOM 価格計算
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,原価の更新,,生産再計算,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""UpdateCosts""]",,生産再計算
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,原価の更新,,一括引き落とし原価計算,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""UpdateCosts""]",,一括引き落とし原価計算
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,エンティティの更新,,リソース要件の管理,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""UpdateEntities""]",,リソース要件の管理
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,エンティティの更新,,ジョブ テーブルの同期,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""UpdateEntities""]",,ジョブ テーブルの同期
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,製造実行,,ジョブ リストの編集,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""ManufacturingExecutionPeriodic""]",,ジョブ リストの編集
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,製造実行,,フィードバックの変更,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""ManufacturingExecutionPeriodic""]",,フィードバックの変更
025_D365FO_UI_Menu_生産管理.csv,生産管理,定期処理のタスク,製造実行,,過去の作業者の無効化,"[""mainmenu"",""ProductionControl"",""PeriodicTasks""]","[""mainmenu"",""ProductionControl"",""PeriodicTasks"",""ManufacturingExecutionPeriodic""]",,過去の作業者の無効化
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,,,生産管理パラメーター,"[""mainmenu"",""ProductionControl"",""Setup""]",,,生産管理パラメーター
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,,,サイト別生産管理パラメーター,"[""mainmenu"",""ProductionControl"",""Setup""]",,,サイト別生産管理パラメーター
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,,,生産仕訳帳名,"[""mainmenu"",""ProductionControl"",""Setup""]",,,生産仕訳帳名
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,,,ドキュメント グループ,"[""mainmenu"",""ProductionControl"",""Setup""]",,,ドキュメント グループ
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,生産,,生産単位,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""ProductionSetup""]",,生産単位
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,生産,,生産グループ,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""ProductionSetup""]",,生産グループ
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,生産,,生産管理グループ,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""ProductionSetup""]",,生産管理グループ
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,生産,,配賦キー,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""ProductionSetup""]",,配賦キー
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,生産,,追跡されるコンポーネントのポリシー,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""ProductionSetup""]",,追跡されるコンポーネントのポリシー
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,リーン生産フロー,,生産フロー モデル,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""LeanProductionFlowSetup""]",,生産フロー モデル
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,リーン生産フロー,,生産フロー,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""LeanProductionFlowSetup""]",,生産フロー
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,リーン生産フロー,,既定生産フロー,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""LeanProductionFlowSetup""]",,既定生産フロー
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,リーン生産フロー,,バリュー ストリーム,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""LeanProductionFlowSetup""]",,バリュー ストリーム
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,工順,,共有カテゴリ,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""RoutesSetup""]",,共有カテゴリ
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,工順,,原価カテゴリ,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""RoutesSetup""]",,原価カテゴリ
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,工順,,工順グループ,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""RoutesSetup""]",,工順グループ
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,工順,,原価グループ,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""RoutesSetup""]",,原価グループ
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,工順,,プロパティ,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""RoutesSetup""]",,プロパティ
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,工順,,工程,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""RoutesSetup""]",,工程
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,リソース,,リソース,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""Resources""]",,リソース
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,リソース,,リソース グループ,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""Resources""]",,リソース グループ
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,リソース,,リソースの能力,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""Resources""]",,リソースの能力
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,リソース,,ガント チャート,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""Resources""]",,ガント チャート
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,カレンダー,,カレンダー,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""Calendars""]",,カレンダー
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,カレンダー,,作業時間テンプレート,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""Calendars""]",,作業時間テンプレート
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,製造実行,,製造実行パラメーター,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""ManufacturingExecutionSetup""]",,製造実行パラメーター
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,製造実行,,製造オーダーの既定値,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""ManufacturingExecutionSetup""]",,製造オーダーの既定値
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,製造実行,,サイトごとの製造オーダーの既定値,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""ManufacturingExecutionSetup""]",,サイトごとの製造オーダーの既定値
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,製造実行,,ジョブ カード ターミナルのコンフィギュレーション,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""ManufacturingExecutionSetup""]",,ジョブ カード ターミナルのコンフィギュレーション
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,製造実行,,デバイスのジョブ カードのコンフィギュレーション,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""ManufacturingExecutionSetup""]",,デバイスのジョブ カードのコンフィギュレーション
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,製造実行,,製造実行システム統合,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""ManufacturingExecutionSetup""]",,製造実行システム統合
025_D365FO_UI_Menu_生産管理.csv,生産管理,設定,製造実行,,生産フロア実行の構成,"[""mainmenu"",""ProductionControl"",""Setup""]","[""mainmenu"",""ProductionControl"",""Setup"",""ManufacturingExecutionSetup""]",,生産フロア実行の構成
026_D365FO_UI_Menu_製品情報管理.csv,製品情報管理,ワークスペース,,,リリース済製品の保守,"[""mainmenu"",""ProductInformationManagement"",""Workspaces""]",,,リリース済製品の保守
026_D365FO_UI_Menu_製品情報管理.csv,製品情報管理,ワークスペース,,,製品バリアント モデルの定義,"[""mainmenu"",""ProductInformationManagement"",""Workspaces""]",,,製品バリアント モデルの定義
026_D365FO_UI_Menu_製品情報管理.csv,製品情報管理,ワークスペース,,,個別製造向けの製品の準備,"[""mainmenu"",""ProductInformationManagement"",""Workspaces""]",,,個別製造向けの製品の準備
026_D365FO_UI_Menu_製品情報管理.csv,製品情報管理,ワークスペース,,,プロセス製造向けの製品の準備,"[""mainmenu"",""ProductInformationManagement"",""Workspaces""]",,,プロセス製造向けの製品の準備
026_D365FO_UI_Menu_製品情報管理.csv,製品情報管理,製品,,,すべての製品および製品マスター,"[""mainmenu"",""ProductInformationManagement"",""Products""]",,,すべての製品および製品マスター
026_D365FO_UI_Menu_製品情報管理.csv,製品情報管理,製品,,,製品,"[""mainmenu"",""ProductInformationManagement"",""Products""]",,,製品
026_D365FO_UI_Menu_製品情報管理.csv,製品情報管理,製品,,,製品マスター,"[""mainmenu"",""ProductInformationManagement"",""Products""]",,,製品マスター
026_D365FO_UI_Menu_製品情報管理.csv,製品情報管理,製品,,,製品バリアント,"[""mainmenu"",""ProductInformationManagement"",""Products""]",,,製品バリアント
026_D365FO_UI_Menu_製品情報管理.csv,製品情報管理,製品,,,カテゴリ別製品,"[""mainmenu"",""ProductInformationManagement"",""Products""]",,,カテゴリ別製品
026_D365FO_UI_Menu_製品情報管理.csv,製品情報管理,製品,,,リリースされた製品,"[""mainmenu"",""ProductInformationManagement"",""Products""]",,,リリースされた製品
